name_id;id;name;average_assists;median_assists;sum_assists;count_assists;min_assists;max_assists;average_attempted_passes;median_attempted_passes;sum_attempted_passes;count_attempted_passes;min_attempted_passes;max_attempted_passes;average_big_chances_created;median_big_chances_created;sum_big_chances_created;count_big_chances_created;min_big_chances_created;max_big_chances_created;average_big_chances_missed;median_big_chances_missed;sum_big_chances_missed;count_big_chances_missed;min_big_chances_missed;max_big_chances_missed;average_bonus;median_bonus;sum_bonus;count_bonus;min_bonus;max_bonus;average_bps;median_bps;sum_bps;count_bps;min_bps;max_bps;average_clean_sheets;median_clean_sheets;sum_clean_sheets;count_clean_sheets;min_clean_sheets;max_clean_sheets;average_clearances_blocks_interceptions;median_clearances_blocks_interceptions;sum_clearances_blocks_interceptions;count_clearances_blocks_interceptions;min_clearances_blocks_interceptions;max_clearances_blocks_interceptions;average_completed_passes;median_completed_passes;sum_completed_passes;count_completed_passes;min_completed_passes;max_completed_passes;average_cost;median_cost;sum_cost;count_cost;min_cost;max_cost;average_creativity;median_creativity;sum_creativity;count_creativity;min_creativity;max_creativity;average_dribbles;median_dribbles;sum_dribbles;count_dribbles;min_dribbles;max_dribbles;average_ea_index;median_ea_index;sum_ea_index;count_ea_index;min_ea_index;max_ea_index;average_errors_leading_to_goal;median_errors_leading_to_goal;sum_errors_leading_to_goal;count_errors_leading_to_goal;min_errors_leading_to_goal;max_errors_leading_to_goal;average_errors_leading_to_goal_attempt;median_errors_leading_to_goal_attempt;sum_errors_leading_to_goal_attempt;count_errors_leading_to_goal_attempt;min_errors_leading_to_goal_attempt;max_errors_leading_to_goal_attempt;average_fouls;median_fouls;sum_fouls;count_fouls;min_fouls;max_fouls;average_goals_conceded;median_goals_conceded;sum_goals_conceded;count_goals_conceded;min_goals_conceded;max_goals_conceded;average_goals_scored;median_goals_scored;sum_goals_scored;count_goals_scored;min_goals_scored;max_goals_scored;average_ict_index;median_ict_index;sum_ict_index;count_ict_index;min_ict_index;max_ict_index;average_influence;median_influence;sum_influence;count_influence;min_influence;max_influence;average_key_passes;median_key_passes;sum_key_passes;count_key_passes;min_key_passes;max_key_passes;average_loaned_in;median_loaned_in;sum_loaned_in;count_loaned_in;min_loaned_in;max_loaned_in;average_loaned_out;median_loaned_out;sum_loaned_out;count_loaned_out;min_loaned_out;max_loaned_out;average_minutes;median_minutes;sum_minutes;count_minutes;min_minutes;max_minutes;average_offside;median_offside;sum_offside;count_offside;min_offside;max_offside;average_open_play_crosses;median_open_play_crosses;sum_open_play_crosses;count_open_play_crosses;min_open_play_crosses;max_open_play_crosses;average_own_goals;median_own_goals;sum_own_goals;count_own_goals;min_own_goals;max_own_goals;average_penalties_conceded;median_penalties_conceded;sum_penalties_conceded;count_penalties_conceded;min_penalties_conceded;max_penalties_conceded;average_penalties_missed;median_penalties_missed;sum_penalties_missed;count_penalties_missed;min_penalties_missed;max_penalties_missed;average_penalties_saved;median_penalties_saved;sum_penalties_saved;count_penalties_saved;min_penalties_saved;max_penalties_saved;average_recoveries;median_recoveries;sum_recoveries;count_recoveries;min_recoveries;max_recoveries;average_red_cards;median_red_cards;sum_red_cards;count_red_cards;min_red_cards;max_red_cards;average_saves;median_saves;sum_saves;count_saves;min_saves;max_saves;average_selected;median_selected;sum_selected;count_selected;min_selected;max_selected;average_tackled;median_tackled;sum_tackled;count_tackled;min_tackled;max_tackled;average_tackles;median_tackles;sum_tackles;count_tackles;min_tackles;max_tackles;average_target_missed;median_target_missed;sum_target_missed;count_target_missed;min_target_missed;max_target_missed;average_threat;median_threat;sum_threat;count_threat;min_threat;max_threat;average_total_points;median_total_points;sum_total_points;count_total_points;min_total_points;max_total_points;average_transfers_balance;median_transfers_balance;sum_transfers_balance;count_transfers_balance;min_transfers_balance;max_transfers_balance;average_transfers_in;median_transfers_in;sum_transfers_in;count_transfers_in;min_transfers_in;max_transfers_in;average_transfers_out;median_transfers_out;sum_transfers_out;count_transfers_out;min_transfers_out;max_transfers_out;average_winning_goals;median_winning_goals;sum_winning_goals;count_winning_goals;min_winning_goals;max_winning_goals;average_yellow_cards;median_yellow_cards;sum_yellow_cards;count_yellow_cards;min_yellow_cards;max_yellow_cards
Adama_Diakhaby_471;471;Adama Diakhaby;0.038461538461538464;0.0;1;26;0;1;5.615384615384615;0.0;146;26;0;31;0.038461538461538464;0.0;1;26;0;1;0.07692307692307693;0.0;2;26;0;2;0.0;0.0;0;26;0;0;1.4230769230769231;0.0;37;26;-1;12;0.038461538461538464;0.0;1;26;0;1;0.07692307692307693;0.0;2;26;0;2;4.3076923076923075;0.0;112;26;0;25;4.6692307692307695;4.6;121.4;26;4.5;5.0;3.1000000000000005;0.0;80.60000000000001;26;0.0;27.6;0.4230769230769231;0.0;11;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.23076923076923078;0.0;6;26;0;2;0.6153846153846154;0.0;16;26;0;4;0.0;0.0;0;26;0;0;0.8999999999999999;0.0;23.4;26;0.0;10.5;1.5384615384615385;0.0;40.0;26;0.0;10.8;0.19230769230769232;0.0;5;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;21.03846153846154;0.0;547;26;0;90;0.07692307692307693;0.0;2;26;0;1;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.8846153846153846;0.0;23;26;0;5;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1370.6153846153845;1164.5;35636;26;1013;2723;1.1538461538461537;0.0;30;26;0;11;0.07692307692307693;0.0;2;26;0;1;0.07692307692307693;0.0;2;26;0;1;4.423076923076923;0.0;115.0;26;0.0;77.0;0.6923076923076923;0.0;18;26;0;4;-76.15384615384616;-31.5;-1980;26;-471;64;39.73076923076923;24.5;1033;26;0;170;115.88461538461539;53.0;3013;26;0;504;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1
Adama_Traoré_500;500;Adama Traoré;0.038461538461538464;0.0;1;26;0;1;6.730769230769231;6.0;175;26;0;20;0.07692307692307693;0.0;2;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.07692307692307693;0.0;2;26;0;2;5.0;3.0;130;26;-1;28;0.0;0.0;0;26;0;0;0.34615384615384615;0.0;9;26;0;2;5.384615384615385;4.5;140;26;0;17;5.338461538461538;5.3;138.79999999999998;26;5.1;5.5;7.773076923076923;2.8499999999999996;202.1;26;0.0;31.6;2.0384615384615383;2.0;53;26;0;7;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.5;0.0;13;26;0;2;0.34615384615384615;0.0;9;26;0;1;0.038461538461538464;0.0;1;26;0;1;2.4038461538461537;1.9;62.5;26;0.0;9.3;6.838461538461538;3.9;177.79999999999998;26;0.0;44.4;0.5;0.0;13;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;25.807692307692307;18.0;671;26;0;72;0.19230769230769232;0.0;5;26;0;2;0.38461538461538464;0.0;10;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.7307692307692308;1.0;45;26;0;6;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;23349.96153846154;20752.0;607099;26;16099;45560;2.076923076923077;2.0;54;26;0;7;0.34615384615384615;0.0;9;26;0;3;0.15384615384615385;0.0;4;26;0;2;9.461538461538462;2.0;246.0;26;0.0;38.0;1.2692307692307692;1.0;33;26;0;8;-977.6538461538462;-670.5;-25419;26;-10462;19455;1588.1923076923076;328.5;41293;26;0;24901;2565.846153846154;965.5;66712;26;0;11261;0.038461538461538464;0.0;1;26;0;1;0.038461538461538464;0.0;1;26;0;1
Adam_Lallana_250;250;Adam Lallana;0.038461538461538464;0.0;1;26;0;1;7.3076923076923075;0.0;190;26;0;41;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.3461538461538463;0.0;61;26;0;13;0.07692307692307693;0.0;2;26;0;1;0.11538461538461539;0.0;3;26;0;2;6.1923076923076925;0.0;161;26;0;34;6.907692307692309;6.9;179.60000000000002;26;6.9;7.0;3.7076923076923074;0.0;96.39999999999999;26;0.0;31.1;0.23076923076923078;0.0;6;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.11538461538461539;0.0;3;26;0;1;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.8269230769230769;0.0;21.5;26;0.0;5.7;1.8230769230769228;0.0;47.39999999999999;26;0.0;10.6;0.23076923076923078;0.0;6;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;11.346153846153847;0.0;295;26;0;68;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.6538461538461539;0.0;17;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;45624.230769230766;41931.5;1186230;26;40477;73838;0.2692307692307692;0.0;7;26;0;2;0.038461538461538464;0.0;1;26;0;1;0.038461538461538464;0.0;1;26;0;1;2.730769230769231;0.0;71.0;26;0.0;36.0;0.6153846153846154;0.0;16;26;0;4;-1600.2692307692307;-316.5;-41607;26;-10362;0;111.07692307692308;82.0;2888;26;0;431;1711.3461538461538;448.0;44495;26;0;10793;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1
Adam_Masina_386;386;Adam Masina;0.038461538461538464;0.0;1;26;0;1;7.615384615384615;0.0;198;26;0;55;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;3.5;0.0;91;26;0;31;0.07692307692307693;0.0;2;26;0;1;0.6923076923076923;0.0;18;26;0;7;6.0;0.0;156;26;0;49;4.323076923076923;4.3;112.39999999999999;26;4.3;4.5;1.7884615384615385;0.0;46.5;26;0.0;19.9;0.23076923076923078;0.0;6;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.2692307692307692;0.0;7;26;0;3;0.15384615384615385;0.0;4;26;0;3;0.0;0.0;0;26;0;0;0.5538461538461539;0.0;14.4;26;0.0;5.3;3.2692307692307696;0.0;85.00000000000001;26;0.0;33.6;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;13.615384615384615;0.0;354;26;0;90;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.7307692307692307;0.0;19;26;0;6;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;4667.615384615385;4439.0;121358;26;3184;7568;0.07692307692307693;0.0;2;26;0;1;0.15384615384615385;0.0;4;26;0;3;0.0;0.0;0;26;0;0;0.46153846153846156;0.0;12.0;26;0.0;10.0;0.7307692307692307;0.0;19;26;0;8;-114.92307692307692;-159.5;-2988;26;-1003;2866;229.8846153846154;40.5;5977;26;0;3413;344.8076923076923;223.0;8965;26;0;1127;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1
Adam_Smith_29;29;Adam Smith;0.0;0.0;0;26;0;0;22.615384615384617;30.0;588;26;0;53;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;9.692307692307692;7.0;252;26;0;25;0.23076923076923078;0.0;6;26;0;1;2.3076923076923075;2.5;60;26;0;6;18.5;22.5;481;26;0;42;4.438461538461539;4.5;115.4;26;4.3;4.5;3.8961538461538465;1.5499999999999998;101.30000000000001;26;0.0;23.8;0.5384615384615384;0.0;14;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.4230769230769231;0.0;11;26;0;2;0.7307692307692307;0.0;19;26;0;3;0.038461538461538464;0.0;1;26;0;1;1.6769230769230767;1.25;43.599999999999994;26;0.0;5.9;9.069230769230769;9.1;235.79999999999998;26;0.0;34.6;0.19230769230769232;0.0;5;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;54.42307692307692;84.5;1415;26;0;90;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.576923076923077;3.0;67;26;0;7;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;35645.0;34117.0;926770;26;21187;64486;1.1153846153846154;0.0;29;26;0;7;0.5;0.0;13;26;0;3;0.07692307692307693;0.0;2;26;0;1;3.769230769230769;0.5;98.0;26;0.0;40.0;1.9230769230769231;0.5;50;26;-2;7;-480.5769230769231;-542.5;-12495;26;-19516;9086;2621.4615384615386;792.5;68158;26;0;11828;3102.0384615384614;2435.0;80653;26;0;19733;0.0;0.0;0;26;0;0;0.11538461538461539;0.0;3;26;0;1
Ademola_Lookman_170;170;Ademola Lookman;0.07407407407407407;0.0;2;27;0;1;7.666666666666667;4.0;207;27;0;36;0.1111111111111111;0.0;3;27;0;1;0.037037037037037035;0.0;1;27;0;1;0.0;0.0;0;27;0;0;3.5185185185185186;1.0;95;27;0;19;0.037037037037037035;0.0;1;27;0;1;0.3333333333333333;0.0;9;27;0;2;6.444444444444445;4.0;174;27;0;32;5.151851851851852;5.1;139.1;27;5.1;5.5;5.662962962962963;1.0;152.9;27;0.0;35.0;0.7777777777777778;0.0;21;27;0;4;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.2222222222222222;0.0;6;27;0;4;0.2222222222222222;0.0;6;27;0;2;0.0;0.0;0;27;0;0;1.4592592592592595;0.2;39.400000000000006;27;0.0;10.0;4.207407407407407;0.2;113.6;27;0.0;31.6;0.37037037037037035;0.0;10;27;0;3;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;19.185185185185187;8.0;518;27;0;90;0.0;0.0;0;27;0;0;0.18518518518518517;0.0;5;27;0;1;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;1.2592592592592593;0.0;34;27;0;7;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;6952.185185185185;5861.0;187709;27;5142;12390;0.9629629629629629;0.0;26;27;0;6;0.1111111111111111;0.0;3;27;0;1;0.1111111111111111;0.0;3;27;0;1;4.666666666666667;0.0;126.0;27;0.0;44.0;0.8888888888888888;1.0;24;27;0;6;-229.1851851851852;-105.0;-6188;27;-2875;4124;433.25925925925924;124.0;11698;27;0;5334;662.4444444444445;312.0;17886;27;0;2979;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0
Adrian_Mariappa_382;382;Adrian Mariappa;0.0;0.0;0;26;0;0;22.346153846153847;22.0;581;26;0;58;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;2;0.07692307692307693;0.0;2;26;0;2;9.692307692307692;7.5;252;26;0;29;0.19230769230769232;0.0;5;26;0;1;3.8846153846153846;3.0;101;26;0;12;17.884615384615383;16.0;465;26;0;52;4.253846153846154;4.2;110.6;26;4.2;4.5;0.5961538461538461;0.1;15.5;26;0.0;10.6;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.5384615384615384;0.0;14;26;0;3;0.6538461538461539;0.0;17;26;0;3;0.0;0.0;0;26;0;0;1.3153846153846156;1.5;34.2;26;0.0;4.5;10.323076923076922;11.899999999999999;268.4;26;0.0;29.2;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;49.30769230769231;82.0;1282;26;0;90;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.269230769230769;1.0;59;26;0;7;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;12785.692307692309;13495.0;332428;26;6278;28431;0.19230769230769232;0.0;5;26;0;1;0.6153846153846154;0.0;16;26;0;3;0.11538461538461539;0.0;3;26;0;1;2.230769230769231;0.0;58.0;26;0.0;24.0;1.8461538461538463;1.0;48;26;0;8;521.0384615384615;-223.0;13547;26;-1611;6723;1384.6153846153845;528.0;36000;26;0;8226;863.5769230769231;814.5;22453;26;0;1709;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1
Adrien Sebastian_Perruchet Silva_231;231;Adrien Sebastian Perruchet Silva;0.0;0.0;0;26;0;0;3.0384615384615383;0.0;79;26;0;76;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.6153846153846154;0.0;16;26;0;13;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1;2.6153846153846154;0.0;68;26;0;65;4.81923076923077;4.8;125.30000000000001;26;4.7;5.0;0.2423076923076923;0.0;6.3;26;0.0;6.2;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.08076923076923077;0.0;2.1;26;0.0;1.7;0.5461538461538462;0.0;14.200000000000001;26;0.0;10.8;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;3.3461538461538463;0.0;87;26;0;79;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.19230769230769232;0.0;5;26;0;5;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;11346.346153846154;10788.5;295005;26;10059;15602;0.11538461538461539;0.0;3;26;0;2;0.07692307692307693;0.0;2;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0.0;26;0.0;0.0;0.11538461538461539;0.0;3;26;0;2;-312.53846153846155;-132.0;-8126;26;-1622;84;156.5;91.5;4069;26;0;1446;469.03846153846155;238.5;12195;26;0;1905;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Adrián_San Miguel del Castillo_399;399;Adrián San Miguel del Castillo;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;4.357692307692307;4.3;113.3;26;4.3;4.5;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;21476.53846153846;20388.5;558390;26;19330;27616;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;-498.46153846153845;-203.0;-12960;26;-2232;0;122.15384615384616;124.5;3176;26;0;214;620.6153846153846;357.5;16136;26;0;2362;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Ainsley_Maitland-Niles_20;20;Ainsley Maitland-Niles;0.038461538461538464;0.0;1;26;0;1;9.0;0.0;234;26;0;53;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.11538461538461539;0.0;3;26;0;2;3.8846153846153846;0.0;101;26;0;28;0.0;0.0;0;26;0;0;0.6153846153846154;0.0;16;26;0;4;6.8076923076923075;0.0;177;26;0;44;4.411538461538462;4.4;114.70000000000002;26;4.4;4.5;2.7269230769230766;0.0;70.89999999999999;26;0.0;32.8;0.46153846153846156;0.0;12;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.15384615384615385;0.0;4;26;0;1;0.4230769230769231;0.0;11;26;0;5;0.038461538461538464;0.0;1;26;0;1;1.1923076923076923;0.0;31.0;26;0.0;9.4;5.653846153846154;0.0;147.0;26;0.0;41.6;0.19230769230769232;0.0;5;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;20.03846153846154;0.0;521;26;0;90;0.038461538461538464;0.0;1;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.2692307692307692;0.0;33;26;0;12;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;19227.576923076922;15752.0;499917;26;14049;31526;0.6153846153846154;0.0;16;26;0;4;0.23076923076923078;0.0;6;26;0;2;0.038461538461538464;0.0;1;26;0;1;3.5384615384615383;0.0;92.0;26;0.0;42.0;0.9230769230769231;0.0;24;26;0;8;-471.34615384615387;-224.5;-12255;26;-6916;6394;1324.5384615384614;274.5;34438;26;0;8354;1795.8846153846155;698.0;46693;26;0;7687;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1
Alberto_Moreno_240;240;Alberto Moreno;0.0;0.0;0;26;0;0;4.076923076923077;0.0;106;26;0;61;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.9230769230769231;0.0;24;26;0;13;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;3.5384615384615383;0.0;92;26;0;54;4.234615384615385;4.2;110.1;26;4.1;4.5;1.6153846153846154;0.0;42.0;26;0.0;39.3;0.07692307692307693;0.0;2;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.25769230769230766;0.0;6.699999999999999;26;0.0;6.1;0.7692307692307693;0.0;20.0;26;0.0;16.6;0.11538461538461539;0.0;3;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;5.923076923076923;0.0;154;26;0;90;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.19230769230769232;0.0;5;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;16911.576923076922;16175.5;439701;26;15017;23454;0.11538461538461539;0.0;3;26;0;2;0.038461538461538464;0.0;1;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.19230769230769232;0.0;5.0;26;0.0;5.0;0.15384615384615385;0.0;4;26;0;2;-583.2307692307693;-197.5;-15164;26;-3273;483;299.38461538461536;248.5;7784;26;0;1222;882.6153846153846;448.0;22948;26;0;4238;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Aleksandar_Mitrovic_480;480;Aleksandar Mitrovic;0.11538461538461539;0.0;3;26;0;1;27.115384615384617;28.0;705;26;11;40;0.19230769230769232;0.0;5;26;0;1;0.34615384615384615;0.0;9;26;0;2;0.46153846153846156;0.0;12;26;0;3;12.5;5.0;325;26;-3;59;0.07692307692307693;0.0;2;26;0;1;2.1923076923076925;2.0;57;26;0;6;19.307692307692307;19.0;502;26;7;28;6.688461538461538;6.65;173.89999999999998;26;6.5;7.0;14.749999999999998;13.05;383.49999999999994;26;1.4;46.1;0.5769230769230769;0.0;15;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.5384615384615385;1.0;40;26;0;4;2.1923076923076925;2.0;57;26;0;5;0.38461538461538464;0.0;10;26;0;2;8.053846153846154;7.4;209.4;26;1.5;21.5;21.346153846153847;9.8;555.0;26;0.0;81.8;0.9615384615384616;1.0;25;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;88.07692307692308;90.0;2290;26;45;90;1.0384615384615385;1.0;27;26;0;3;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.269230769230769;2.0;59;26;0;6;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1053264.1538461538;1062506.0;27384868;26;289024;1611561;2.576923076923077;2.0;67;26;0;7;0.23076923076923078;0.0;6;26;0;1;1.4230769230769231;1.0;37;26;0;4;44.30769230769231;44.5;1152.0;26;0.0;134.0;4.076923076923077;2.0;106;26;1;16;13661.307692307691;-13722.5;355194;26;-407840;382380;101272.19230769231;65336.5;2633077;26;0;435268;87610.88461538461;70566.5;2277883;26;0;412782;0.15384615384615385;0.0;4;26;0;1;0.23076923076923078;0.0;6;26;0;1
Alexander_Sørloth_153;153;Alexander Sørloth;0.0;0.0;0;26;0;0;2.3076923076923075;0.0;60;26;0;9;0.038461538461538464;0.0;1;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;1.2307692307692308;0.0;32;26;0;6;0.0;0.0;0;26;0;0;0.11538461538461539;0.0;3;26;0;2;1.4615384615384615;0.0;38;26;0;5;4.8538461538461535;4.8;126.19999999999999;26;4.8;5.0;1.4730769230769232;0.0;38.300000000000004;26;0.0;11.8;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.15384615384615385;0.0;4;26;0;1;0.11538461538461539;0.0;3;26;0;1;0.0;0.0;0;26;0;0;0.4346153846153846;0.0;11.3;26;0.0;2.6;0.7384615384615386;0.0;19.200000000000003;26;0.0;5.2;0.11538461538461539;0.0;3;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;6.653846153846154;0.0;173;26;0;32;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.4230769230769231;0.0;11;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;12253.692307692309;11785.0;318596;26;9207;15508;0.15384615384615385;0.0;4;26;0;3;0.0;0.0;0;26;0;0;0.11538461538461539;0.0;3;26;0;1;2.269230769230769;0.0;59.0;26;0.0;17.0;0.46153846153846156;0.0;12;26;0;1;-391.0769230769231;-229.5;-10168;26;-1331;168;466.46153846153845;342.0;12128;26;0;1967;857.5384615384615;526.5;22296;26;0;2390;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
